{'BIN': '458021455xxxxxx', 'firtsName': 'Bryan', 'lastName': 'Hardy', 'address': 'Street aveneu 0841', 'city': 'New york ', 'postalCode': '10001', 'phoneNumber': '6154461731', 'email': 'BryanVHardy1524@gmail.com', 'passw': 'netfli0658', 'state': 'NY', 'tarjeta': {'numero': '458021455808265', 'codigo_seg': '451', 'tipo_tarjeta': 'Visa', 'fecha': {'anio': '2019', 'mes': '03', 'fecha_completa': '03/2019', 'fecha_acortada': '03/19'}, 'dato_completo': '458021455808265 | 451 | 03/19 | Visa'}, 'ocupacion': None, 'paypal_loc': 'us'}
{'BIN': '425032x01xxxxxx3', 'firtsName': 'Paul', 'lastName': 'Raines', 'address': 'Street aveneu 9565', 'city': 'New york ', 'postalCode': '10001', 'phoneNumber': '6157017390', 'email': 'PaulCRaines1526@ehd4k.info', 'passw': 'netfli3138', 'state': 'NY', 'tarjeta': {'numero': '4250329013379633', 'codigo_seg': '278', 'tipo_tarjeta': '425032 Visa JP MORGAN CHASE BANK, N.A. 16', 'fecha': {'anio': '2020', 'mes': '02', 'fecha_completa': '02/2020', 'fecha_acortada': '02/20'}, 'dato_completo': '4250329013379633 | 278 | 02/20 | 425032 Visa JP MORGAN CHASE BANK, N.A. 16'}, 'ocupacion': None, 'paypal_loc': 'us'}
{'BIN': 'xxxxxxxxxxxxxxxx', 'firtsName': 'Donna', 'lastName': 'Hilario', 'address': '4629 Small Street', 'city': 'New York', 'postalCode': '10022', 'phoneNumber': '212-892-3745', 'email': 'DonnaMHilario53@ehd4k.info', 'passw': 'holasoyun101', 'state': 'NY', 'tarjeta': {'numero': '4502294905270686', 'codigo_seg': '262', 'tipo_tarjeta': '450229 Visa Credit CANADIAN IMPERIAL BANK OF COMMERCE 16', 'fecha': {'anio': '2020', 'mes': '02', 'fecha_completa': '02/2020', 'fecha_acortada': '02/20'}, 'dato_completo': '4502294905270686 | 262 | 02/20 | 450229 Visa Credit CANADIAN IMPERIAL BANK OF COMMERCE 16'}, 'ocupacion': None, 'paypal_loc': None}
{'BIN': 'xxxxxxxxxxxxxxxx', 'firtsName': 'Shannon', 'lastName': 'Isaac', 'address': '1436 Fire Access Road', 'city': 'Elkin', 'postalCode': '28621', 'phoneNumber': '336-835-3622', 'email': 'ShannonCIsaac1831@ehd4k.info', 'passw': 'holasoyun278', 'state': 'NY', 'tarjeta': {'numero': '5422205840313369', 'codigo_seg': '207', 'tipo_tarjeta': '542220 Mastercard LEBANON CITIZENS NATIONAL BANK 16', 'fecha': {'anio': '2021', 'mes': '12', 'fecha_completa': '12/2021', 'fecha_acortada': '12/21'}, 'dato_completo': '5422205840313369 | 207 | 12/21 | 542220 Mastercard LEBANON CITIZENS NATIONAL BANK 16'}, 'ocupacion': None, 'paypal_loc': None}
{'BIN': 'xxxxxxxxxxxxxxxx', 'firtsName': 'Willie', 'lastName': 'Dallas', 'address': '26 Clement Street', 'city': 'Atlanta', 'postalCode': '30305', 'phoneNumber': '404-467-2811', 'email': 'WillieJDallas227@ehd4k.info', 'passw': 'holasoyun122', 'state': 'NY', 'tarjeta': {'numero': '4923643300929331', 'codigo_seg': '256', 'tipo_tarjeta': '492364 Visa Credit NIPPON SHINPAN CO., LTD. 16', 'fecha': {'anio': '2020', 'mes': '06', 'fecha_completa': '06/2020', 'fecha_acortada': '06/20'}, 'dato_completo': '4923643300929331 | 256 | 06/20 | 492364 Visa Credit NIPPON SHINPAN CO., LTD. 16'}, 'ocupacion': None, 'paypal_loc': None}
{'BIN': 'xxxxxxxxxxxxxxxx', 'firtsName': 'Darlene', 'lastName': 'Herrin', 'address': '1806 Meadow Drive', 'city': 'Kalispell', 'postalCode': '59901', 'phoneNumber': '406-212-5280', 'email': 'DarleneHHerrin1805@ehd4k.info', 'passw': 'holasoyun169', 'state': 'NY', 'tarjeta': {'numero': '4817057311480573', 'codigo_seg': '718', 'tipo_tarjeta': 'Visa', 'fecha': {'anio': '2020', 'mes': '01', 'fecha_completa': '01/2020', 'fecha_acortada': '01/20'}, 'dato_completo': '4817057311480573 | 718 | 01/20 | Visa'}, 'ocupacion': None, 'paypal_loc': None}
{'BIN': 'xxxxxxxxxxxxxxxx', 'firtsName': 'Megan', 'lastName': 'Berry', 'address': '2367 Oakridge Lane', 'city': 'Dallas', 'postalCode': '75234', 'phoneNumber': '469-774-6539', 'email': 'MeganJBerry628@ehd4k.info', 'passw': 'holasoyun121', 'state': 'NY', 'tarjeta': {'numero': '4940324918987669', 'codigo_seg': '738', 'tipo_tarjeta': '494032 Visa THE HONGKONG & SHANGHAI BANKING CORPORATION LIMITED 16', 'fecha': {'anio': '2021', 'mes': '12', 'fecha_completa': '12/2021', 'fecha_acortada': '12/21'}, 'dato_completo': '4940324918987669 | 738 | 12/21 | 494032 Visa THE HONGKONG & SHANGHAI BANKING CORPORATION LIMITED 16'}, 'ocupacion': None, 'paypal_loc': None}
{'BIN': 'xxxxxxxxxxxxxxxx', 'firtsName': 'Liliana', 'lastName': 'Booth', 'address': '2357 Ashmor Drive', 'city': 'Duluth', 'postalCode': '55825', 'phoneNumber': '218-249-1221', 'email': 'LilianaCBooth301@ehd4k.info', 'passw': 'holasoyun178', 'state': 'NY', 'tarjeta': {'numero': '4725156471431144', 'codigo_seg': '209', 'tipo_tarjeta': 'Visa', 'fecha': {'anio': '2020', 'mes': '05', 'fecha_completa': '05/2020', 'fecha_acortada': '05/20'}, 'dato_completo': '4725156471431144 | 209 | 05/20 | Visa'}, 'ocupacion': None, 'paypal_loc': None}
{'BIN': 'xxxxxxxxxxxxxxxx', 'firtsName': 'Stephen', 'lastName': 'Richardson', 'address': '3361 Jacobs Street', 'city': 'Bridgeville', 'postalCode': '15017', 'phoneNumber': '412-289-7503', 'email': 'StephenMRichardson455@ehd4k.info', 'passw': 'holasoyun126', 'state': 'NY', 'tarjeta': {'numero': '3791663990562037', 'codigo_seg': '200', 'tipo_tarjeta': '379166 Amex AMEX 15', 'fecha': {'anio': '2021', 'mes': '07', 'fecha_completa': '07/2021', 'fecha_acortada': '07/21'}, 'dato_completo': '3791663990562037 | 200 | 07/21 | 379166 Amex AMEX 15'}, 'ocupacion': None, 'paypal_loc': None}
{'BIN': 'xxxxxxxxxxxxxxxx', 'firtsName': 'Daisy', 'lastName': 'Fong', 'address': '4929 Caynor Circle', 'city': 'Roselle', 'postalCode': '07203', 'phoneNumber': '908-587-7611', 'email': 'DaisyWFong48@ehd4k.info', 'passw': 'holasoyun265', 'state': 'NY', 'tarjeta': {'numero': '4238683232381722', 'codigo_seg': '105', 'tipo_tarjeta': 'Visa', 'fecha': {'anio': '2020', 'mes': '06', 'fecha_completa': '06/2020', 'fecha_acortada': '06/20'}, 'dato_completo': '4238683232381722 | 105 | 06/20 | Visa'}, 'ocupacion': None, 'paypal_loc': None}
{'BIN': 'xxxxxxxxxxxxxxxx', 'firtsName': 'Jose', 'lastName': 'Groves', 'address': '440 Longview Avenue', 'city': 'New York', 'postalCode': '10004', 'phoneNumber': '718-569-3510', 'email': 'JoseSGroves1815@ehd4k.info', 'passw': 'holasoyun159', 'state': 'NY', 'tarjeta': {'numero': '4971822640593848', 'codigo_seg': '627', 'tipo_tarjeta': "497182 Visa Credit CAISSE NATIONALE DES CAISSES D'EPARGNE (CNCE) 16", 'fecha': {'anio': '2021', 'mes': '03', 'fecha_completa': '03/2021', 'fecha_acortada': '03/21'}, 'dato_completo': "4971822640593848 | 627 | 03/21 | 497182 Visa Credit CAISSE NATIONALE DES CAISSES D'EPARGNE (CNCE) 16"}, 'ocupacion': None, 'paypal_loc': None}
{'BIN': 'xxxxxxxxxxxxxxxx', 'firtsName': 'Glen', 'lastName': 'Ward', 'address': '760 Victoria Street', 'city': 'Chicago', 'postalCode': '60631', 'phoneNumber': '224-628-3582', 'email': 'GlenCWard44@ehd4k.info', 'passw': 'holasoyun105', 'state': 'NY', 'tarjeta': {'numero': '5490748115189870', 'codigo_seg': '155', 'tipo_tarjeta': 'MasterCard', 'fecha': {'anio': '2021', 'mes': '03', 'fecha_completa': '03/2021', 'fecha_acortada': '03/21'}, 'dato_completo': '5490748115189870 | 155 | 03/21 | MasterCard'}, 'ocupacion': None, 'paypal_loc': None}
{'BIN': 'xxxxxxxxxxxxxxxx', 'firtsName': 'Christopher', 'lastName': 'Ryan', 'address': '3311 Leroy Lane', 'city': 'Ashland', 'postalCode': '41101', 'phoneNumber': '606-244-1982', 'email': 'ChristopherWRyan1401@ehd4k.info', 'passw': 'holasoyun259', 'state': 'NY', 'tarjeta': {'numero': '4809373652825916', 'codigo_seg': '723', 'tipo_tarjeta': '480937 Visa Debit CAJA RURAL DE ALGEMESI 16', 'fecha': {'anio': '2020', 'mes': '08', 'fecha_completa': '08/2020', 'fecha_acortada': '08/20'}, 'dato_completo': '4809373652825916 | 723 | 08/20 | 480937 Visa Debit CAJA RURAL DE ALGEMESI 16'}, 'ocupacion': None, 'paypal_loc': None}
{'BIN': 'xxxxxxxxxxxxxxxx', 'base_tarjetas': 1, 'firtsName': 'Theodora', 'lastName': 'Hoffman', 'address': '4842 Godfrey Street', 'city': 'Portland', 'postalCode': '97205', 'phoneNumber': '503-599-4250', 'email': 'TheodoraFHoffman1843@ehd4k.info', 'passw': 'holasoyun252', 'state': 'NY', 'tarjeta': {'numero': '4147342014169439', 'codigo_seg': '659', 'tipo_tarjeta': '414734 Visa BANK OF AMERICA, N.A. 16', 'fecha': '03/21', 'dato_completo': '4147342014169439 | 659 | 03/21 | 414734 Visa BANK OF AMERICA, N.A. 16'}, 'ocupacion': None, 'paypal_loc': None}
{'BIN': 'xxxxxxxxxxxxxxxx', 'base_tarjetas': 1, 'firtsName': 'Melvin', 'lastName': 'Goldsberry', 'address': '2307 Clinton Street', 'city': 'Reston', 'postalCode': '20191', 'phoneNumber': '484-992-2834', 'email': 'MelvinVGoldsberry832@ehd4k.info', 'passw': 'holasoyun292', 'state': 'NY', 'tarjeta': {'numero': '4833130028759819', 'codigo_seg': '822', 'tipo_tarjeta': 'Visa', 'fecha': {'mes': '06', 'anio': '2019', 'fecha_completa': '06/2019', 'fecha_acortada': '06/19'}, 'dato_completo': '4833130028759819 | 822 | 06/19 | Visa'}, 'ocupacion': None, 'paypal_loc': None}
{'BIN': 'xxxxxxxxxxxxxxxx', 'base_tarjetas': 1, 'firtsName': 'Madeline', 'lastName': 'Davis', 'address': '4882 Badger Pond Lane', 'city': 'Polk City', 'postalCode': '33868', 'phoneNumber': '727-236-3517', 'email': 'MadelineDDavis495@ehd4k.info', 'passw': 'holasoyun251', 'state': 'NY', 'tarjeta': {'numero': '4147202309138236', 'codigo_seg': '900', 'tipo_tarjeta': '414720 Visa Credit JP MORGAN CHASE BANK, N.A. 16', 'fecha': {'mes': '05', 'anio': '2020', 'fecha_completa': '05/2020', 'fecha_acortada': '05/20'}, 'dato_completo': '4147202309138236 | 900 | 05/20 | 414720 Visa Credit JP MORGAN CHASE BANK, N.A. 16'}, 'ocupacion': None, 'paypal_loc': None}
{'BIN': 'xxxxxxxxxxxxxxxx', 'base_tarjetas': 1, 'firtsName': 'Marilyn', 'lastName': 'Hill', 'address': '4689 Wilkinson Street', 'city': 'Nashville', 'postalCode': '37211', 'phoneNumber': '615-429-4934', 'email': 'MarilynCHill986@ehd4k.info', 'passw': 'holasoyun271', 'state': 'NY', 'tarjeta': {'numero': '4388576103985662', 'codigo_seg': '076', 'tipo_tarjeta': '438857 Visa Credit JP MORGAN CHASE BANK, N.A. 16', 'fecha': {'mes': '12', 'anio': '2019', 'fecha_completa': '12/2019', 'fecha_acortada': '12/19'}, 'dato_completo': '4388576103985662 | 076 | 12/19 | 438857 Visa Credit JP MORGAN CHASE BANK, N.A. 16'}, 'ocupacion': None, 'paypal_loc': None}
{'BIN': 'xxxxxxxxxxxxxxxx', 'base_tarjetas': 1, 'firtsName': 'Martha', 'lastName': 'Cooney', 'address': '1773 Providence Lane', 'city': 'Baldwin Park', 'postalCode': '91706', 'phoneNumber': '626-960-3882', 'email': 'MarthaDCooney542@ehd4k.info', 'passw': 'holasoyun191', 'state': 'NY', 'tarjeta': {'numero': '4100390438317915', 'codigo_seg': '173', 'tipo_tarjeta': 'Visa', 'fecha': {'mes': '12', 'anio': '2019', 'fecha_completa': '12/2019', 'fecha_acortada': '12/19'}, 'dato_completo': '4100390438317915 | 173 | 12/19 | Visa'}, 'ocupacion': None, 'paypal_loc': None}
{'BIN': 'xxxxxxxxxxxxxxxx', 'base_tarjetas': 1, 'firtsName': 'Natalie', 'lastName': 'Bergin', 'address': '2123 Gambler Lane', 'city': 'Houston', 'postalCode': '77060', 'phoneNumber': '281-919-9004', 'email': 'NatalieDBergin178@ehd4k.info', 'passw': 'holasoyun115', 'state': 'NY', 'tarjeta': {'numero': '4147202309721890', 'codigo_seg': '513', 'tipo_tarjeta': '414720 Visa Credit JP MORGAN CHASE BANK, N.A. 16', 'fecha': {'mes': '06', 'anio': '2020', 'fecha_completa': '06/2020', 'fecha_acortada': '06/20'}, 'dato_completo': '4147202309721890 | 513 | 06/20 | 414720 Visa Credit JP MORGAN CHASE BANK, N.A. 16'}, 'ocupacion': None, 'paypal_loc': None}
{'BIN': 'xxxxxxxxxxxxxxxx', 'base_tarjetas': 1, 'firtsName': 'Brinda', 'lastName': 'Rodriguez', 'address': '2603 Green Gate Lane', 'city': 'Baltimore', 'postalCode': '21201', 'phoneNumber': '443-757-7766', 'email': 'BrindaMRodriguez655@ehd4k.info', 'passw': 'holasoyun132', 'state': 'NY', 'tarjeta': {'numero': '4147202301559512', 'codigo_seg': '727', 'tipo_tarjeta': '414720 Visa Credit JP MORGAN CHASE BANK, N.A. 16', 'fecha': {'mes': '03', 'anio': '2022', 'fecha_completa': '03/2022', 'fecha_acortada': '03/22'}, 'dato_completo': '4147202301559512 | 727 | 03/22 | 414720 Visa Credit JP MORGAN CHASE BANK, N.A. 16'}, 'ocupacion': None, 'paypal_loc': None}
{'BIN': 'xxxxxxxxxxxxxxxx', 'base_tarjetas': 1, 'firtsName': 'Michael', 'lastName': 'Clayton', 'address': '2443 Oliver Street', 'city': 'Fort Worth', 'postalCode': '76102', 'phoneNumber': '817-339-7653', 'email': 'MichaelJClayton1975@ehd4k.info', 'passw': 'holasoyun257', 'state': 'NY', 'tarjeta': {'numero': '4262905100930630', 'codigo_seg': '821', 'tipo_tarjeta': '426290 Visa JP MORGAN CHASE BANK, N.A. 16', 'fecha': {'mes': '05', 'anio': '2022', 'fecha_completa': '05/2022', 'fecha_acortada': '05/22'}, 'dato_completo': '4262905100930630 | 821 | 05/22 | 426290 Visa JP MORGAN CHASE BANK, N.A. 16'}, 'ocupacion': None, 'paypal_loc': None}
{'BIN': 'xxxxxxxxxxxxxxxx', 'base_tarjetas': 1, 'firtsName': 'Robert', 'lastName': 'Winter', 'address': '1453 Arbutus Drive', 'city': 'Miami Springs', 'postalCode': '33166', 'phoneNumber': '305-844-5314', 'email': 'RobertLWinter192@ehd4k.info', 'passw': 'holasoyun190', 'state': 'NY', 'tarjeta': {'numero': '4941594187440652', 'codigo_seg': '723', 'tipo_tarjeta': 'Visa', 'fecha': {'mes': '02', 'anio': '2022', 'fecha_completa': '02/2022', 'fecha_acortada': '02/22'}, 'dato_completo': '4941594187440652 | 723 | 02/22 | Visa'}, 'ocupacion': None, 'paypal_loc': None}
{'BIN': 'xxxxxxxxxxxxxxxx', 'base_tarjetas': 1, 'firtsName': 'Patricia', 'lastName': 'Boyles', 'address': '2848 McDowell Street', 'city': 'Fredonia', 'postalCode': '37040', 'phoneNumber': '931-362-7313', 'email': 'PatriciaRBoyles1265@ehd4k.info', 'passw': 'holasoyun192', 'state': 'NY', 'tarjeta': {'numero': '4388576104716355', 'codigo_seg': '281', 'tipo_tarjeta': '438857 Visa Credit JP MORGAN CHASE BANK, N.A. 16', 'fecha': {'mes': '01', 'anio': '2020', 'fecha_completa': '01/2020', 'fecha_acortada': '01/20'}, 'dato_completo': '4388576104716355 | 281 | 01/20 | 438857 Visa Credit JP MORGAN CHASE BANK, N.A. 16'}, 'ocupacion': None, 'paypal_loc': None}
{'BIN': 'xxxxxxxxxxxxxxxx', 'base_tarjetas': 1, 'firtsName': 'William', 'lastName': 'Clanton', 'address': '1639 Stroop Hill Road', 'city': 'Decatur', 'postalCode': '30030', 'phoneNumber': '404-791-6132', 'email': 'WilliamIClanton986@ehd4k.info', 'passw': 'holasoyun222', 'state': 'NY', 'tarjeta': {'numero': '4147202295550758', 'codigo_seg': '945', 'tipo_tarjeta': '414720 Visa Credit JP MORGAN CHASE BANK, N.A. 16', 'fecha': {'mes': '02', 'anio': '2020', 'fecha_completa': '02/2020', 'fecha_acortada': '02/20'}, 'dato_completo': '4147202295550758 | 945 | 02/20 | 414720 Visa Credit JP MORGAN CHASE BANK, N.A. 16'}, 'ocupacion': None, 'paypal_loc': None}
{'BIN': 'xxxxxxxxxxxxxxxx', 'base_tarjetas': 1, 'firtsName': 'Martha', 'lastName': 'Spruill', 'address': '2034 Walnut Hill Drive', 'city': 'Cincinnati', 'postalCode': '45249', 'phoneNumber': '513-247-0297', 'email': 'MarthaGSpruill1079@ehd4k.info', 'passw': 'holasoyun298', 'state': 'NY', 'tarjeta': {'numero': '4563310026086532', 'codigo_seg': '911', 'tipo_tarjeta': '456331 Visa Debit JP MORGAN CHASE BANK, N.A. - DEBIT 16', 'fecha': {'mes': '04', 'anio': '2020', 'fecha_completa': '04/2020', 'fecha_acortada': '04/20'}, 'dato_completo': '4563310026086532 | 911 | 04/20 | 456331 Visa Debit JP MORGAN CHASE BANK, N.A. - DEBIT 16'}, 'ocupacion': None, 'paypal_loc': None}
{'BIN': 'xxxxxxxxxxxxxxxx', 'base_tarjetas': 1, 'firtsName': 'Christina', 'lastName': 'Eller', 'address': '3395 Bedford Street', 'city': 'Hartford', 'postalCode': '06103', 'phoneNumber': '203-954-6358', 'email': 'ChristinaJEller825@ehd4k.info', 'passw': 'holasoyun280', 'state': 'NY', 'tarjeta': {'numero': '4400665078677695', 'codigo_seg': '342', 'tipo_tarjeta': 'Visa', 'fecha': {'mes': '07', 'anio': '2020', 'fecha_completa': '07/2020', 'fecha_acortada': '07/20'}, 'dato_completo': '4400665078677695 | 342 | 07/20 | Visa'}, 'ocupacion': None, 'paypal_loc': None}
{'BIN': '425032x01xxxxxx3', 'base_tarjetas': 0, 'firtsName': 'Russell', 'lastName': 'Richardson', 'address': 'Street aveneu 3765', 'city': 'New york ', 'postalCode': '10001', 'phoneNumber': '6150689276', 'email': 'RussellDRichardson1843@ehd4k.info', 'passw': 'netfli0588', 'state': 'NY', 'tarjeta': {'numero': '4250328016587523', 'codigo_seg': '652', 'tipo_tarjeta': '425032 Visa JP MORGAN CHASE BANK, N.A. 16', 'fecha': {'anio': '2020', 'mes': '09', 'fecha_completa': '09/2020', 'fecha_acortada': '09/20'}, 'dato_completo': '4250328016587523 | 652 | 09/20 | 425032 Visa JP MORGAN CHASE BANK, N.A. 16'}, 'ocupacion': None, 'paypal_loc': 'us'}
{'BIN': 'xxxxxxxxxx', 'base_tarjetas': 2, 'firtsName': 'Christopher', 'lastName': 'Robertson', 'address': '2334 Langtown Road', 'city': 'Toledo', 'postalCode': '43609', 'phoneNumber': '567-380-5790', 'email': 'ChristopherMRobertson1076@ehd4k.info', 'passw': 'holasoyun294', 'state': 'NY', 'tarjeta': {'numero': '414720229449049', 'codigo_seg': '386', 'tipo_tarjeta': '414720 Visa Credit JP MORGAN CHASE BANK, N.A. 16', 'fecha': {'anio': '2020', 'mes': '05', 'fecha_completa': '05/2020', 'fecha_acortada': '05/20'}, 'dato_completo': '414720229449049 | 386 | 05/20 | 414720 Visa Credit JP MORGAN CHASE BANK, N.A. 16'}, 'ocupacion': None, 'paypal_loc': None}
{'BIN': 'xxxxxxxxxx', 'base_tarjetas': 2, 'firtsName': 'Alicia', 'lastName': 'Morris', 'address': '1767 Kooter Lane', 'city': 'Charlotte', 'postalCode': '28202', 'phoneNumber': '704-447-9204', 'email': 'AliciaFMorris1828@ehd4k.info', 'passw': 'holasoyun207', 'state': 'NY', 'tarjeta': {'numero': '438857610509635', 'codigo_seg': '362', 'tipo_tarjeta': '438857 Visa Credit JP MORGAN CHASE BANK, N.A. 16', 'fecha': {'anio': '2020', 'mes': '04', 'fecha_completa': '04/2020', 'fecha_acortada': '04/20'}, 'dato_completo': '438857610509635 | 362 | 04/20 | 438857 Visa Credit JP MORGAN CHASE BANK, N.A. 16'}, 'ocupacion': None, 'paypal_loc': None}
{'BIN': 'xxxxxxxxxx', 'base_tarjetas': 2, 'firtsName': 'Christopher', 'lastName': 'Hamel', 'address': '4190 Francis Mine', 'city': 'Redding', 'postalCode': '96001', 'phoneNumber': '530-229-2721', 'email': 'ChristopherTHamel949@ehd4k.info', 'passw': 'holasoyun260', 'state': 'NY', 'tarjeta': {'numero': '414720223637540', 'codigo_seg': '956', 'tipo_tarjeta': '414720 Visa Credit JP MORGAN CHASE BANK, N.A. 16', 'fecha': {'anio': '2021', 'mes': '06', 'fecha_completa': '06/2021', 'fecha_acortada': '06/21'}, 'dato_completo': '414720223637540 | 956 | 06/21 | 414720 Visa Credit JP MORGAN CHASE BANK, N.A. 16'}, 'ocupacion': None, 'paypal_loc': None}
{'BIN': 'xxxxxxxxxx', 'base_tarjetas': 2, 'firtsName': 'Bradley', 'lastName': 'Brooks', 'address': '817 Cemetery Street', 'city': 'Salinas', 'postalCode': '93901', 'phoneNumber': '831-910-4030', 'email': 'BradleyRBrooks1036@ehd4k.info', 'passw': 'holasoyun282', 'state': 'NY', 'tarjeta': {'numero': '438857610537347', 'codigo_seg': '810', 'tipo_tarjeta': '438857 Visa Credit JP MORGAN CHASE BANK, N.A. 16', 'fecha': {'anio': '2020', 'mes': '12', 'fecha_completa': '12/2020', 'fecha_acortada': '12/20'}, 'dato_completo': '438857610537347 | 810 | 12/20 | 438857 Visa Credit JP MORGAN CHASE BANK, N.A. 16'}, 'ocupacion': None, 'paypal_loc': None}
{'BIN': '425032x01xxxxxx3', 'base_tarjetas': 0, 'firtsName': 'Frederick', 'lastName': 'Steil', 'address': 'Street aveneu 2917', 'city': 'New york ', 'postalCode': '10001', 'phoneNumber': '6154889097', 'email': 'FrederickBSteil626@ehd4k.info', 'passw': 'netfli0520', 'state': 'NY', 'tarjeta': {'numero': '4250327018872313', 'codigo_seg': '342', 'tipo_tarjeta': '425032 Visa JP MORGAN CHASE BANK, N.A. 16', 'fecha': {'anio': '2021', 'mes': '09', 'fecha_completa': '09/2021', 'fecha_acortada': '09/21'}, 'dato_completo': '4250327018872313 | 342 | 09/21 | 425032 Visa JP MORGAN CHASE BANK, N.A. 16'}, 'ocupacion': None, 'paypal_loc': 'us'}
{'BIN': 'xxxxxxxxxx', 'base_tarjetas': 2, 'firtsName': 'Jean', 'lastName': 'Sanchez', 'address': '1489 Stone Lane', 'city': 'Mendenhall', 'postalCode': '19357', 'phoneNumber': '610-388-7006', 'email': 'JeanRSanchez1343@ehd4k.info', 'passw': 'holasoyun197', 'state': 'NY', 'tarjeta': {'numero': '4147202294593429', 'codigo_seg': '241', 'tipo_tarjeta': '414720 Visa Credit JP MORGAN CHASE BANK, N.A. 16', 'fecha': {'anio': '2020', 'mes': '09', 'fecha_completa': '09/2020', 'fecha_acortada': '09/20'}, 'dato_completo': '4147202294593429 | 241 | 09/20 | 414720 Visa Credit JP MORGAN CHASE BANK, N.A. 16'}, 'ocupacion': None, 'paypal_loc': None}
{'BIN': 'xxxxxxxxxx', 'base_tarjetas': 2, 'firtsName': 'April', 'lastName': 'Dalzell', 'address': '232 Griffin Street', 'city': 'Phoenix', 'postalCode': '85003', 'phoneNumber': '602-257-3062', 'email': 'AprilJDalzell1984@ehd4k.info', 'passw': 'holasoyun213', 'state': 'NY', 'tarjeta': {'numero': '4147202294472038', 'codigo_seg': '447', 'tipo_tarjeta': '414720 Visa Credit JP MORGAN CHASE BANK, N.A. 16', 'fecha': {'anio': '2020', 'mes': '05', 'fecha_completa': '05/2020', 'fecha_acortada': '05/20'}, 'dato_completo': '4147202294472038 | 447 | 05/20 | 414720 Visa Credit JP MORGAN CHASE BANK, N.A. 16'}, 'ocupacion': None, 'paypal_loc': None}
{'BIN': '425032x01xxxxxx3', 'base_tarjetas': 0, 'firtsName': 'Barbara', 'lastName': 'Burnette', 'address': 'Street aveneu 2490', 'city': 'New york ', 'postalCode': '10001', 'phoneNumber': '6157110379', 'email': 'BarbaraRBurnette312@ehd4k.info', 'passw': 'netfli4346', 'state': 'NY', 'tarjeta': {'numero': '4250322015022723', 'codigo_seg': '878', 'tipo_tarjeta': '425032 Visa JP MORGAN CHASE BANK, N.A. 16', 'fecha': {'anio': '2021', 'mes': '02', 'fecha_completa': '02/2021', 'fecha_acortada': '02/21'}, 'dato_completo': '4250322015022723 | 878 | 02/21 | 425032 Visa JP MORGAN CHASE BANK, N.A. 16'}, 'ocupacion': None, 'paypal_loc': 'us'}
{'BIN': 'xxxxxxxxxx', 'base_tarjetas': 2, 'firtsName': 'Michael', 'lastName': 'Rodriguez', 'address': '421 Bastin Drive', 'city': 'Philadelphia', 'postalCode': '19108', 'phoneNumber': '484-722-0831', 'email': 'MichaelERodriguez838@ehd4k.info', 'passw': 'holasoyun129', 'state': 'NY', 'tarjeta': {'numero': '4147202294262819', 'codigo_seg': '700', 'tipo_tarjeta': '414720 Visa Credit JP MORGAN CHASE BANK, N.A. 16', 'fecha': {'anio': '2020', 'mes': '03', 'fecha_completa': '03/2020', 'fecha_acortada': '03/20'}, 'dato_completo': '4147202294262819 | 700 | 03/20 | 414720 Visa Credit JP MORGAN CHASE BANK, N.A. 16'}, 'ocupacion': None, 'paypal_loc': None}
{'BIN': 'xxxxxxxxxx', 'base_tarjetas': 2, 'firtsName': 'David', 'lastName': 'Hoang', 'address': '1506 Lyndon Street', 'city': 'Allentown', 'postalCode': '18101', 'phoneNumber': '610-776-3944', 'email': 'DavidJHoang150@ehd4k.info', 'passw': 'holasoyun168', 'state': 'NY', 'tarjeta': {'numero': '4147202294058357', 'codigo_seg': '354', 'tipo_tarjeta': '414720 Visa Credit JP MORGAN CHASE BANK, N.A. 16', 'fecha': {'anio': '2021', 'mes': '03', 'fecha_completa': '03/2021', 'fecha_acortada': '03/21'}, 'dato_completo': '4147202294058357 | 354 | 03/21 | 414720 Visa Credit JP MORGAN CHASE BANK, N.A. 16'}, 'ocupacion': None, 'paypal_loc': None}
{'BIN': 'xxxxxxxxxx', 'base_tarjetas': 2, 'firtsName': 'Martha', 'lastName': 'Stewart', 'address': '216 Hilltop Drive', 'city': 'Lubbock', 'postalCode': '79401', 'phoneNumber': '806-313-0324', 'email': 'MarthaJStewart863@ehd4k.info', 'passw': 'holasoyun157', 'state': 'NY', 'tarjeta': {'numero': '4388576105754918', 'codigo_seg': '813', 'tipo_tarjeta': '438857 Visa Credit JP MORGAN CHASE BANK, N.A. 16', 'fecha': {'anio': '2021', 'mes': '03', 'fecha_completa': '03/2021', 'fecha_acortada': '03/21'}, 'dato_completo': '4388576105754918 | 813 | 03/21 | 438857 Visa Credit JP MORGAN CHASE BANK, N.A. 16'}, 'ocupacion': None, 'paypal_loc': None}
